"","V1","V1","precinct","date","description","latitude","longitude"
"1578",614112,1347654,44,2008-07-14,"CRIMINAL MISCHIEF & RELATED OF",40.82921,-73.91754
"1579",992588,4764138,43,2015-05-10,"ASSAULT 3 & RELATED OFFENSES",40.8215,-73.84861
"1580",853367,7064023,40,2020-03-26,"FRAUDS",40.81419,-73.90678
"1581",469799,6711258,61,2019-06-15,"PETIT LARCENY",40.59407,-73.97194
"1582",530347,2061467,41,2009-11-27,"HARRASSMENT 2",40.81747,-73.89636
"1583",401772,7253833,48,2020-09-20,"GRAND LARCENY",40.85026,-73.88874
"1584",898435,1219573,18,2008-04-18,"HARRASSMENT 2",40.76409,-73.99037
"1585",568462,719901,104,2007-05-16,"HARRASSMENT 2",40.721831488,-73.890996755
"1586",200094,4066519,52,2013-11-23,"HARRASSMENT 2",40.86575,-73.90186
"1587",56534,6758207,43,2019-07-20,"ROBBERY",40.82597,-73.87904
"1588",307864,2216915,49,2010-03-25,"ASSAULT 3 & RELATED OFFENSES",40.87151,-73.84826
"1589",72183,2921373,14,2011-08-12,"PETIT LARCENY",40.75043,-73.98928
"1590",506146,7037761,61,2020-03-02,"CRIMINAL MISCHIEF & RELATED OF",40.593,-73.95826
"1591",254623,1101018,69,2008-01-25,"CRIMINAL MISCHIEF & RELATED OF",40.63419,-73.89503
"1592",704503,3060039,94,2011-11-21,"PETIT LARCENY",40.72559,-73.95131
"1593",312263,64991,75,2006-02-16,"CRIMINAL MISCHIEF & RELATED OF",40.658326059,-73.891385252
"1594",563818,265353,23,2006-07-06,"PETIT LARCENY",40.795119497,-73.946127126
"1595",726746,7065951,52,2020-03-28,"HARRASSMENT 2",40.86825,-73.88869
"1596",938041,1556974,110,2008-12-03,"HARRASSMENT 2",40.7373,-73.86361
"1597",939286,6103061,72,2018-02-25,"FORGERY",40.64607,-74.01648
"1598",840171,1826255,9,2009-06-18,"INTOXICATED & IMPAIRED DRIVING",40.7236,-73.9882
"1599",738433,5642798,120,2017-03-05,"HARRASSMENT 2",40.61308,-74.07073
"1600",197309,6703356,47,2019-06-09,"DANGEROUS DRUGS",40.8992,-73.85823
"1601",642779,2758593,41,2011-04-20,"PETIT LARCENY",40.81593,-73.88494
"1602",268277,6458238,45,2018-11-23,"CRIMINAL MISCHIEF & RELATED OF",40.83627,-73.84732
"1603",863228,1977616,69,2009-09-30,"DANGEROUS DRUGS",40.64399,-73.89578
"1604",944277,7231696,49,2020-09-02,"UNAUTHORIZED USE OF A VEHICLE",40.84498,-73.86733
"1605",754223,2856034,32,2011-06-27,"THEFT-FRAUD",40.81912,-73.93904
"1606",937548,2926184,52,2011-08-15,"DANGEROUS DRUGS",40.8679,-73.89564
"1607",169532,5030463,77,2015-11-17,"ASSAULT 3 & RELATED OFFENSES",40.67531,-73.96661
"1608",477775,1895748,13,2009-08-05,"PETIT LARCENY",40.73917,-73.986
"1609",626673,4379639,14,2014-07-16,"PETIT LARCENY",40.74973,-73.98968
"1610",751884,6874827,5,2019-10-17,"PETIT LARCENY",40.71735,-73.99744
"1611",85220,5306551,34,2016-06-19,"MISCELLANEOUS PENAL LAW",40.86441,-73.92377
"1612",141314,678759,70,2007-04-19,"OFF. AGNST PUB ORD SENSBLTY &",40.64540976,-73.969786078
"1613",299643,3963359,49,2013-09-12,"BURGLARY",40.85558,-73.86384
"1614",482110,2627592,114,2011-01-10,"ASSAULT 3 & RELATED OFFENSES",40.76779,-73.9295
"1615",240939,1378699,63,2008-08-03,"CRIMINAL MISCHIEF & RELATED OF",40.63724,-73.92204
"1616",509020,5401086,83,2016-08-26,"THEFT-FRAUD",40.69549,-73.91033
"1617",663127,5582743,73,2017-01-15,"FORGERY",40.6762,-73.90809
"1618",304146,1751996,72,2009-04-28,"ASSAULT 3 & RELATED OFFENSES",40.64032,-74.00993
"1619",999315,1566261,110,2008-12-10,"GRAND LARCENY OF MOTOR VEHICLE",40.74494,-73.88363
"1620",867015,1180073,47,2008-03-22,"DANGEROUS DRUGS",40.8807,-73.84698
"1621",47877,5188236,43,2016-03-23,"HARRASSMENT 2",40.82348,-73.87116
"1622",343248,1987944,62,2009-10-06,"OFF. AGNST PUB ORD SENSBLTY &",40.60933,-74.0129
"1623",471092,4173913,19,2014-02-17,"ASSAULT 3 & RELATED OFFENSES",40.7714,-73.95648
"1624",641497,3084964,42,2011-12-09,"GRAND LARCENY",40.83136,-73.89227
"1625",143237,2629313,40,2011-01-11,"CRIMINAL TRESPASS",40.8196,-73.91819
"1626",960153,1041020,70,2007-12-14,"GRAND LARCENY",40.63398,-73.96183
"1627",49634,4714355,28,2015-04-02,"PETIT LARCENY",40.8096,-73.94979
"1628",621035,5432477,107,2016-09-18,"OFF. AGNST PUB ORD SENSBLTY &",40.71937,-73.77301
"1629",541415,1134345,110,2008-02-18,"ASSAULT 3 & RELATED OFFENSES",40.74684,-73.85844
"1630",719734,4020375,110,2013-10-21,"ASSAULT 3 & RELATED OFFENSES",40.74461,-73.86676
"1631",365127,497294,26,2006-12-08,"HARRASSMENT 2",40.812267657,-73.957084521
"1632",432458,4724621,114,2015-04-10,"CRIMINAL MISCHIEF & RELATED OF",40.77057,-73.89236
"1633",558673,1556152,63,2008-12-02,"OFF. AGNST PUB ORD SENSBLTY &",40.62869,-73.93855
"1634",392432,6465624,75,2018-11-29,"ASSAULT 3 & RELATED OFFENSES",40.67223,-73.88034
"1635",203531,1772365,76,2009-05-12,"PETIT LARCENY",40.68421,-74.00233
"1636",797590,4124245,73,2014-01-08,"HARRASSMENT 2",40.65684,-73.90939
"1637",883501,5920722,114,2017-10-03,"PETIT LARCENY",40.76091,-73.91964
"1638",313821,3565862,62,2012-11-20,"FELONY ASSAULT",40.62011,-73.99794
"1639",701553,1143430,45,2008-02-25,"HARRASSMENT 2",40.81319,-73.80736
"1640",218817,6657233,83,2019-05-05,"GRAND LARCENY OF MOTOR VEHICLE",40.69563,-73.92775
"1641",922259,6831634,90,2019-09-14,"OFF. AGNST PUB ORD SENSBLTY &",40.70227,-73.94324
"1642",464922,4095894,13,2013-12-16,"GRAND LARCENY",40.73982,-73.98244
"1643",725964,6354047,106,2018-09-04,"SEX CRIMES",40.68219,-73.83969
"1644",995274,4900196,73,2015-08-14,"SEX CRIMES",40.67066,-73.91339
"1645",908845,4931714,49,2015-09-05,"GRAND LARCENY OF MOTOR VEHICLE",40.86395,-73.84079
"1646",19443,3717359,19,2013-03-19,"HARRASSMENT 2",40.78201,-73.94874
"1647",523368,7051502,46,2020-03-13,"PETIT LARCENY",40.86222,-73.89893
"1648",887766,6740310,42,2019-07-07,"HARRASSMENT 2",40.82468,-73.90233
"1649",887537,657588,46,2007-04-03,NA,40.858045026,-73.904102113
"1650",996965,73890,79,2006-02-23,"GRAND LARCENY",40.68695222,-73.947530611
"1651",193393,3563737,18,2012-11-18,"HARRASSMENT 2",40.75771,-73.98203
"1652",278685,781625,107,2007-06-25,"HARRASSMENT 2",40.709599802,-73.81497446
"1653",606344,4141986,47,2014-01-21,"ASSAULT 3 & RELATED OFFENSES",40.87322,-73.8667
"1654",950636,5985178,113,2017-11-21,"ROBBERY",40.69198,-73.7825
"1655",291145,5385929,1,2016-08-16,"PETIT LARCENY",40.71716,-74.00955
"1656",661008,6840524,110,2019-09-20,"HARRASSMENT 2",40.73879,-73.8883
"1657",717534,3801671,6,2013-05-21,"GRAND LARCENY",40.74131,-74.00621
"1658",100563,7127845,46,2020-06-02,"BURGLARY",40.86217,-73.89535
"1659",655120,4972689,84,2015-10-05,"GRAND LARCENY",40.68234,-73.98127
"1660",251861,957599,44,2007-10-17,"ROBBERY",40.83261,-73.92956
"1661",126915,2675891,32,2011-02-17,"BURGLARY",40.80968,-73.94595
"1662",691752,2106531,68,2010-01-01,"OFF. AGNST PUB ORD SENSBLTY &",40.63773,-74.02692
"1663",588153,6591900,113,2019-03-12,"OFFENSES AGAINST PUBLIC ADMINI",40.67837,-73.77948
"1664",980980,1443242,123,2008-09-15,"GRAND LARCENY",40.55242,-74.18121
"1665",429772,6026007,20,2017-12-24,"VEHICLE AND TRAFFIC LAWS",40.77162,-73.99046
"1666",105909,2904619,13,2011-07-31,"PETIT LARCENY",40.73215,-73.98199
"1667",40493,515322,84,2006-12-21,"PETIT LARCENY",40.694388072,-73.987196009
"1668",917148,3278945,63,2012-04-30,"OFFENSES AGAINST THE PERSON",40.62064,-73.91933
"1669",970607,1803505,24,2009-06-02,"HARRASSMENT 2",40.78783,-73.96935
"1670",892763,1165314,113,2008-03-11,"HARRASSMENT 2",40.67176,-73.79164
"1671",193925,1968032,43,2009-09-23,"OFF. AGNST PUB ORD SENSBLTY &",40.82531,-73.87555
"1672",576282,3301064,79,2012-05-15,"DANGEROUS DRUGS",40.68815,-73.94686
"1673",851985,7290163,1,2020-10-21,"PETIT LARCENY",40.7128,-74.00745
"1674",193,1221166,122,2008-04-19,"OFFENSES AGAINST PUBLIC ADMINI",40.61905,-74.16481
"1675",575437,5122480,121,2016-01-30,"PETIT LARCENY",40.62618,-74.13409
"1676",983569,5491947,34,2016-11-02,"GRAND LARCENY",40.85745,-73.92894
"1677",123669,7114938,109,2020-05-22,"GRAND LARCENY",40.75895,-73.8278
"1678",443154,5475124,106,2016-10-21,"HARRASSMENT 2",40.6833,-73.83615
"1679",922041,5822329,68,2017-07-22,"HARRASSMENT 2",40.62215,-74.02728
"1680",356797,1610624,88,2009-01-13,"DANGEROUS DRUGS",40.68293,-73.96422
"1681",526782,6428385,123,2018-10-31,"HARRASSMENT 2",40.52681,-74.17757
"1682",283586,6748192,103,2019-07-13,"ASSAULT 3 & RELATED OFFENSES",40.70775,-73.78721
"1683",634009,684288,110,2007-04-22,"OFFENSES AGAINST PUBLIC ADMINI",40.740466083,-73.854176113
"1684",370061,3558020,102,2012-11-14,"CRIMINAL MISCHIEF & RELATED OF",40.69416,-73.85077
"1685",295402,2791959,81,2011-05-14,"GRAND LARCENY",40.67728,-73.91641
"1686",619338,4049291,10,2013-11-11,"GRAND LARCENY",40.74661,-73.99568
"1687",353177,6339324,79,2018-08-24,"GRAND LARCENY",40.68044,-73.95036
"1688",330419,2562209,102,2010-11-18,"BURGLARY",40.70173,-73.83265
"1689",133304,6431301,71,2018-11-01,"ASSAULT 3 & RELATED OFFENSES",40.6561,-73.93908
"1690",688588,4366159,23,2014-07-07,"HARRASSMENT 2",40.79826,-73.94287
"1691",336734,1656689,107,2009-02-17,"OFF. AGNST PUB ORD SENSBLTY &",40.73861,-73.77568
"1692",355916,5400015,90,2016-08-26,"MISCELLANEOUS PENAL LAW",40.70934,-73.95589
"1693",349850,4896444,114,2015-08-12,"INTOXICATED & IMPAIRED DRIVING",40.7695,-73.91502
"1694",52930,6330984,110,2018-08-18,"OFFENSES AGAINST THE PERSON",40.74722,-73.86525
"1695",508069,2271527,26,2010-05-03,"OFF. AGNST PUB ORD SENSBLTY &",40.80778,-73.95926
"1696",527797,7160433,6,2020-07-03,"GRAND LARCENY",40.73984,-74.008
"1697",518165,1925560,113,2009-08-25,"CRIMINAL TRESPASS",40.6797,-73.77605
"1698",394560,6651261,77,2019-04-30,"OFF. AGNST PUB ORD SENSBLTY &",40.66888,-73.93251
"1699",320617,3567658,105,2012-11-21,"BURGLARY",40.66934,-73.74143
"1700",176642,5609489,103,2017-02-05,"HARRASSMENT 2",40.70716,-73.79299
"1701",599303,572536,88,2007-01-30,"DANGEROUS DRUGS",40.687423741,-73.959714147
"1702",657567,7360587,120,2020-12-23,"DANGEROUS DRUGS",40.63776,-74.07602
"1703",726167,1369574,44,2008-07-28,"HARRASSMENT 2",40.83732,-73.92054
"1704",356018,395366,19,2006-09-30,"ADMINISTRATIVE CODE",40.782452892,-73.946855947
"1705",985783,131455,83,2006-04-05,"CRIMINAL MISCHIEF & RELATED OF",NA,NA
"1706",191270,6751735,9,2019-07-15,"PETIT LARCENY",40.7315,-73.98703
"1707",159813,6269080,73,2018-07-04,"OFF. AGNST PUB ORD SENSBLTY &",40.6673,-73.90916
"1708",44996,806520,44,2007-07-12,"PETIT LARCENY",40.835985824,-73.926554084
"1709",39864,3373108,73,2012-07-04,"HARRASSMENT 2",40.67519,-73.90406
"1710",477248,176399,13,2006-05-07,"THEFT-FRAUD",40.737082284,-73.9829623
"1711",729231,392676,60,2006-09-28,"ASSAULT 3 & RELATED OFFENSES",40.582546707,-73.963647524
"1712",593378,3949797,13,2013-09-02,"GRAND LARCENY",40.73918,-73.98395
"1713",534886,5644223,109,2017-03-06,"FELONY ASSAULT",40.75701,-73.83024
"1714",290391,7357174,109,2020-12-20,"FELONY ASSAULT",40.75987,-73.82897
"1715",944956,2527467,42,2010-10-25,"GRAND LARCENY",40.83646,-73.90252
"1716",425344,2345760,79,2010-06-23,"OFFENSES AGAINST THE PERSON",40.69678,-73.94656
"1717",656169,429031,63,2006-10-22,"PETIT LARCENY",40.632855974,-73.928366481
"1718",644268,964372,40,2007-10-21,"ASSAULT 3 & RELATED OFFENSES",40.8055,-73.91648
"1719",600462,6800341,88,2019-08-21,"BURGLARY",40.69596,-73.96523
"1720",449479,46600,73,2006-02-02,"OFF. AGNST PUB ORD SENSBLTY &",40.664731942,-73.921170015
"1721",575524,6113770,114,2018-03-06,"MISCELLANEOUS PENAL LAW",40.75316,-73.91162
"1722",160690,6897518,81,2019-11-04,"HARRASSMENT 2",40.67943,-73.93211
"1723",184410,2053601,79,2009-11-21,"OFFENSES AGAINST PUBLIC ADMINI",40.68905,-73.95861
"1724",585377,198633,42,2006-05-22,"CRIMINAL MISCHIEF & RELATED OF",40.837001024,-73.903706009
"1725",166272,2300054,40,2010-05-23,"HARRASSMENT 2",40.81512,-73.92098
"1726",706634,3683568,113,2013-02-20,"ASSAULT 3 & RELATED OFFENSES",40.67959,-73.78027
"1727",251882,3886499,40,2013-07-20,"DANGEROUS DRUGS",40.81647,-73.90781
"1728",975447,2601489,75,2010-12-18,"DANGEROUS DRUGS",40.66569,-73.89862
"1729",526593,335730,10,2006-08-21,"GRAND LARCENY",40.745630687,-73.998247512
"1730",50283,372337,120,2006-09-15,"OFF. AGNST PUB ORD SENSBLTY &",40.616147547,-74.138617879
"1731",815830,7144854,20,2020-06-19,"PETIT LARCENY",40.77725,-73.98635
"1732",255362,587274,71,2007-02-10,"HARRASSMENT 2",40.664579036,-73.935692882
"1733",224900,5847301,20,2017-08-10,"PETIT LARCENY",40.78281,-73.97857
"1734",985647,3084893,47,2011-12-09,"ASSAULT 3 & RELATED OFFENSES",40.87949,-73.86505
"1735",101755,5126253,90,2016-02-02,"ASSAULT 3 & RELATED OFFENSES",40.70546,-73.95181
"1736",268349,1083024,75,2008-01-12,"CRIMINAL MISCHIEF & RELATED OF",40.66161,-73.89073
"1737",486940,2734434,62,2011-04-02,"HARRASSMENT 2",40.60567,-73.99537
"1738",147894,5425733,45,2016-09-14,"HARRASSMENT 2",40.82067,-73.82406
"1739",626462,7164836,18,2020-07-07,"GRAND LARCENY",40.76186,-73.98508
"1740",384318,2932245,43,2011-08-19,"ROBBERY",40.83045,-73.87579
"1741",896204,6303765,120,2018-07-29,"ASSAULT 3 & RELATED OFFENSES",40.63813,-74.08747
"1742",411657,5367334,60,2016-08-02,"PETIT LARCENY",40.57996,-73.97323
"1743",187024,3026833,13,2011-10-27,"PETIT LARCENY",40.74333,-73.98408
"1744",725755,5473015,46,2016-10-19,"HARRASSMENT 2",40.86072,-73.89925
"1745",576729,2456388,76,2010-09-07,"PETIT LARCENY",40.68641,-73.99728
"1746",234045,4390317,73,2014-07-23,"HARRASSMENT 2",40.66646,-73.9041
"1747",464412,1932608,49,2009-08-29,"PETIT LARCENY",40.85338,-73.86297
"1748",403485,6285539,1,2018-07-16,"HARRASSMENT 2",40.70267,-74.01288
"1749",950356,1203919,120,2008-04-07,"ROBBERY",40.63856,-74.08174
"1750",775251,6380574,110,2018-09-24,"OFFENSES AGAINST PUBLIC ADMINI",40.73952,-73.85471
"1751",794812,4954175,78,2015-09-21,"PETIT LARCENY",40.68336,-73.97487
"1752",378479,1595335,9,2009-01-01,"CRIMINAL MISCHIEF & RELATED OF",40.72327,-73.98058
"1753",375561,2840005,120,2011-06-16,"GRAND LARCENY OF MOTOR VEHICLE",40.63867,-74.14329
"1754",891193,5038238,121,2015-11-23,"FELONY ASSAULT",40.63569,-74.13499
"1755",531250,5041149,106,2015-11-25,"ASSAULT 3 & RELATED OFFENSES",40.68624,-73.82418
"1756",402894,3431879,105,2012-08-13,"ASSAULT 3 & RELATED OFFENSES",40.65373,-73.73556
"1757",150770,6768901,43,2019-07-28,"ASSAULT 3 & RELATED OFFENSES",40.81838,-73.84473
"1758",985180,4611617,110,2015-01-04,"CRIMINAL MISCHIEF & RELATED OF",40.74509,-73.85657
"1759",585169,6887599,79,2019-10-27,"PETIT LARCENY",40.69579,-73.9391
"1760",577984,2709403,109,2011-03-15,"ARSON",40.78749,-73.7912
"1761",333434,933357,115,2007-10-02,"HARRASSMENT 2",40.763581556,-73.890603537
"1762",114119,5361474,49,2016-07-29,"PETIT LARCENY",40.84679,-73.84689
"1763",227508,7275796,67,2020-10-09,"GRAND LARCENY",40.64631,-73.94329
"1764",271801,4238218,46,2014-04-07,"FELONY ASSAULT",40.85633,-73.89581
"1765",52671,2072865,110,2009-12-06,"OFFENSES INVOLVING FRAUD",40.74826,-73.85918
"1766",779277,1489432,24,2008-10-16,"PETIT LARCENY",40.79816,-73.96824
"1767",198061,6321796,48,2018-08-11,"CRIMINAL MISCHIEF & RELATED OF",40.84726,-73.89588
"1768",962873,6093289,45,2018-02-17,"PETIT LARCENY",40.8147,-73.8199
"1769",338544,5111371,75,2016-01-20,"DANGEROUS WEAPONS",40.66753,-73.86425
"1770",769498,6734628,101,2019-07-03,"ASSAULT 3 & RELATED OFFENSES",40.60794,-73.76364
"1771",116241,1626348,94,2009-01-25,"ASSAULT 3 & RELATED OFFENSES",40.72047,-73.94704
"1772",503878,842997,106,2007-08-04,"GRAND LARCENY",40.666663944,-73.820608688
"1773",339904,4440668,104,2014-08-27,"CRIMINAL TRESPASS",40.7125,-73.89547
"1774",186308,6640864,6,2019-04-21,"ASSAULT 3 & RELATED OFFENSES",40.74045,-74.00521
"1775",184569,670639,24,2007-04-13,"DANGEROUS DRUGS",40.800561814,-73.958197308
"1776",696697,5257138,110,2016-05-14,"ASSAULT 3 & RELATED OFFENSES",40.75499,-73.84443
"1777",154248,2244188,72,2010-04-14,"THEFT-FRAUD",40.65041,-74.01003
"1778",801570,2055303,20,2009-11-23,"OFF. AGNST PUB ORD SENSBLTY &",40.77351,-73.98721
"1779",863951,260079,40,2006-07-02,"GRAND LARCENY",40.816980584,-73.921152255
"1780",323491,1258081,49,2008-05-15,"ASSAULT 3 & RELATED OFFENSES",40.8689,-73.8629
"1781",394654,7234483,79,2020-09-04,"CRIMINAL MISCHIEF & RELATED OF",40.69785,-73.94388
"1782",936192,7297051,61,2020-10-26,"PETIT LARCENY",40.60719,-73.96239
"1783",243424,1613865,45,2009-01-15,"INTOXICATED & IMPAIRED DRIVING",40.83089,-73.82728
"1784",142680,571122,42,2007-01-29,"DANGEROUS WEAPONS",40.835210342,-73.890156908
"1785",323913,5273510,13,2016-05-26,"DANGEROUS DRUGS",40.73917,-73.98291
"1786",269576,724097,63,2007-05-18,"PETIT LARCENY",40.615793383,-73.922643354
"1787",595597,3119089,47,2012-01-04,"HARRASSMENT 2",40.90379,-73.8501
"1788",758991,1224491,103,2008-04-21,"GRAND LARCENY OF MOTOR VEHICLE",40.69225,-73.80121
"1789",42216,2365408,30,2010-07-06,"DANGEROUS DRUGS",40.82171,-73.95291
"1790",717639,3653764,33,2013-01-27,"FELONY ASSAULT",40.83532,-73.94397
"1791",928685,3354295,75,2012-06-21,"SEX CRIMES",40.67111,-73.88143
"1792",414894,6957684,43,2019-12-26,"OFF. AGNST PUB ORD SENSBLTY &",40.82494,-73.87832
"1793",83460,1827247,79,2009-06-19,"CRIMINAL MISCHIEF & RELATED OF",40.681,-73.95503
"1794",605871,6820793,68,2019-09-06,"MISCELLANEOUS PENAL LAW",40.62604,-74.03001
"1795",805434,3483664,43,2012-09-18,"CRIMINAL MISCHIEF & RELATED OF",40.82597,-73.85682
"1796",174993,3407802,50,2012-07-28,"PETIT LARCENY",40.8811,-73.89841
"1797",530056,7247197,43,2020-09-14,"PETIT LARCENY",40.81788,-73.86599
"1798",103200,3427398,14,2012-08-10,"GRAND LARCENY",40.75215,-73.97774
"1799",655209,1431423,47,2008-09-07,"PETIT LARCENY",40.87058,-73.86825
"1800",8087,2825323,44,2011-06-06,"CRIMINAL MISCHIEF & RELATED OF",40.84382,-73.91344
"1801",965625,826395,40,2007-07-25,"HARRASSMENT 2",40.811393119,-73.922314872
"1802",661105,6605224,109,2019-03-23,"PETIT LARCENY",40.78166,-73.83444
"1803",636545,4859293,32,2015-07-17,"ROBBERY",40.81192,-73.94255
"1804",674148,2019394,19,2009-10-29,"PETIT LARCENY",40.76297,-73.96409
"1805",38425,1427444,49,2008-09-04,"HARRASSMENT 2",40.85859,-73.86757
"1806",626450,3586715,49,2012-12-06,"OFFENSES AGAINST PUBLIC ADMINI",40.86775,-73.85907
"1807",810401,4048617,47,2013-11-10,"CRIMINAL MISCHIEF & RELATED OF",40.88745,-73.84761
"1808",651263,655472,104,2007-04-01,"BURGLARY",40.712781527,-73.906020891
"1809",32440,1786838,81,2009-05-22,"HARRASSMENT 2",40.68763,-73.92533
"1810",810688,5802303,33,2017-07-07,"CRIMINAL MISCHIEF & RELATED OF",40.83407,-73.94295
"1811",97066,7197108,52,2020-08-04,"CRIMINAL MISCHIEF & RELATED OF",40.86119,-73.90636
"1812",50974,455775,73,2006-11-09,"DANGEROUS DRUGS",40.658580037,-73.908872494
"1813",532601,6730249,103,2019-06-30,"SEX CRIMES",40.70705,-73.79261
"1814",120417,1379632,20,2008-08-04,"GRAND LARCENY",40.78278,-73.98054
"1815",763178,1365485,33,2008-07-25,"CRIMINAL MISCHIEF & RELATED OF",40.84814,-73.93704
"1816",903183,6296289,43,2018-07-24,"CRIMINAL MISCHIEF & RELATED OF",40.83333,-73.86376
"1817",603559,46478,120,2006-02-02,"INTOXICATED & IMPAIRED DRIVING",40.634054851,-74.088275837
"1818",230169,5470573,63,2016-10-17,"PETIT LARCENY",40.62858,-73.94041
"1819",629193,90046,9,2006-03-07,"CRIMINAL MISCHIEF & RELATED OF",40.726908042,-73.987352119
"1820",104417,257922,79,2006-07-01,"CRIMINAL MISCHIEF & RELATED OF",40.690248988,-73.948187901
"1821",637891,5648174,70,2017-03-10,"CRIMINAL MISCHIEF & RELATED OF",40.61961,-73.96129
"1822",865811,2036399,67,2009-11-09,"GRAND LARCENY",40.65771,-73.92711
"1823",885718,927096,17,2007-09-28,"HARRASSMENT 2",40.747749268,-73.973175472
"1824",219546,2289883,46,2010-05-16,"INTOXICATED & IMPAIRED DRIVING",40.8483,-73.91617
"1825",118989,2477733,94,2010-09-21,"GRAND LARCENY",40.72477,-73.95136
"1826",361739,936411,72,2007-10-03,"FORGERY",40.643434105,-74.01206561
"1827",747849,2443727,107,2010-08-29,"CRIMINAL MISCHIEF & RELATED OF",40.72396,-73.76218
"1828",972959,1497311,28,2008-10-21,"DANGEROUS DRUGS",40.8067,-73.94988
"1829",666673,387433,52,2006-09-25,"PETIT LARCENY",40.863338448,-73.896469785
"1830",632279,6062422,78,2018-01-24,"PETIT LARCENY",40.68446,-73.97775
"1831",239466,282133,30,2006-07-17,"DANGEROUS DRUGS",40.828984136,-73.946667019
"1832",209729,6685835,42,2019-05-27,"HARRASSMENT 2",40.83343,-73.90265
"1833",189952,3006648,46,2011-10-13,"OFFENSES AGAINST PUBLIC ADMINI",40.85499,-73.89997
"1834",93207,4119932,19,2014-01-04,"INTOXICATED & IMPAIRED DRIVING",40.76562,-73.96069
"1835",86344,919211,49,2007-09-23,"ASSAULT 3 & RELATED OFFENSES",40.855571684,-73.867660345
"1836",695874,1358595,1,2008-07-21,"GRAND LARCENY",40.71083,-74.01609
"1837",520371,1857198,75,2009-07-09,"DANGEROUS DRUGS",40.67799,-73.87211
"1838",65439,2042381,69,2009-11-14,"ASSAULT 3 & RELATED OFFENSES",40.6354,-73.90687
"1839",46593,3767447,48,2013-04-26,"CRIMINAL MISCHIEF & RELATED OF",40.85594,-73.89478
"1840",298953,1437299,70,2008-09-11,"CRIMINAL MISCHIEF & RELATED OF",40.63935,-73.95537
"1841",240164,4690774,49,2015-03-14,"CRIMINAL MISCHIEF & RELATED OF",40.86536,-73.85083
"1842",385119,3252324,104,2012-04-11,"HARRASSMENT 2",40.70676,-73.91436
"1843",580587,1450683,72,2008-09-20,"SEX CRIMES",40.65819,-74.00103
"1844",849031,3063685,50,2011-11-23,"GRAND LARCENY",40.88752,-73.91147
"1845",410462,1298938,33,2008-06-11,"CRIMINAL MISCHIEF & RELATED OF",40.83924,-73.94555
"1846",133047,275973,122,2006-07-13,"PETIT LARCENY",40.598493848,-74.128437283
"1847",213270,5722991,112,2017-05-09,"PETIT LARCENY",40.72077,-73.84643
"1848",706865,3182231,67,2012-02-20,"PETIT LARCENY",40.6421,-73.94864
"1849",401016,3162756,24,2012-02-05,"HARRASSMENT 2",40.79853,-73.96526
"1850",231,5363189,75,2016-07-30,"HARRASSMENT 2",40.65903,-73.87809
"1851",635442,7232771,106,2020-09-02,"GRAND LARCENY OF MOTOR VEHICLE",40.68663,-73.82318
"1852",617892,4366236,112,2014-07-07,"CRIMINAL MISCHIEF & RELATED OF",40.73223,-73.86775
"1853",728591,5407457,84,2016-08-31,"VEHICLE AND TRAFFIC LAWS",40.70292,-73.99444
"1854",614759,6914258,73,2019-11-18,"PETIT LARCENY",40.66613,-73.91176
"1855",113439,1675678,113,2009-03-04,"HARRASSMENT 2",40.70025,-73.76246
"1856",101332,959810,23,2007-10-19,"DANGEROUS DRUGS",40.79482,-73.94441
"1857",403275,1330581,69,2008-07-02,"HARRASSMENT 2",40.64807,-73.89161
"1858",439162,5008012,102,2015-10-31,"CRIMINAL MISCHIEF & RELATED OF",40.6991,-73.84602
"1859",656093,5815391,108,2017-07-17,"GRAND LARCENY",40.74833,-73.94849
"1860",967767,5970546,84,2017-11-09,"CRIMINAL TRESPASS",40.69224,-73.9873
